"purl","group_id","artifact_id","git_url"
"pkg:maven/com.github.jknack/handlebars-markdown","com.github.jknack","handlebars-markdown","https://github.com/jknack/handlebars.java"
"pkg:maven/com.github.orangegangsters/swipy","com.github.orangegangsters","swipy","https://github.com/omadahealth/SwipyRefreshLayout"
"pkg:maven/com.github.jknack/handlebars-springmvc","com.github.jknack","handlebars-springmvc","https://github.com/jknack/handlebars.java"
"pkg:maven/com.github.jknack/handlebars-humanize","com.github.jknack","handlebars-humanize","https://github.com/jknack/handlebars.java"
"pkg:maven/com.github.jknack/handlebars-jackson2","com.github.jknack","handlebars-jackson2","https://github.com/jknack/handlebars.java"
"pkg:maven/com.github.jknack/handlebars-helpers","com.github.jknack","handlebars-helpers","https://github.com/jknack/handlebars.java"
"pkg:maven/net.lightbody.bmp/browsermob-core","net.lightbody.bmp","browsermob-core","https://github.com/lightbody/browsermob-proxy"
"pkg:maven/com.github.gabrielemariotti.changeloglib/library","com.github.gabrielemariotti.changeloglib","library","https://github.com/gabrielemariotti/changeloglib"
"pkg:maven/com.pi4j/pi4j-core","com.pi4j","pi4j-core","https://github.com/Pi4J/pi4j"
"pkg:maven/org.zeroturnaround/zt-zip","org.zeroturnaround","zt-zip","https://github.com/zeroturnaround/zt-zip"
"pkg:maven/com.vdurmont/emoji-java","com.vdurmont","emoji-java","https://github.com/vdurmont/emoji-java"
"pkg:maven/org.imgscalr/imgscalr-lib","org.imgscalr","imgscalr-lib","https://github.com/rkalla/imgscalr"
"pkg:maven/org.msgpack/msgpack","org.msgpack","msgpack","https://github.com/msgpack/msgpack-java"
"pkg:maven/org.iq80.leveldb/leveldb-api","org.iq80.leveldb","leveldb-api","https://github.com/dain/leveldb"
"pkg:maven/org.iq80.leveldb/leveldb","org.iq80.leveldb","leveldb","https://github.com/dain/leveldb"
"pkg:maven/com.aol.microservices/micro-client","com.aol.microservices","micro-client","https://github.com/aol/micro-server"
"pkg:maven/com.aol.microservices/micro-grizzly","com.aol.microservices","micro-grizzly","https://github.com/aol/micro-server"
"pkg:maven/com.aol.microservices/micro-jersey","com.aol.microservices","micro-jersey","https://github.com/aol/micro-server"
"pkg:maven/com.aol.microservices/micro-core","com.aol.microservices","micro-core","https://github.com/aol/micro-server"
"pkg:maven/com.aol.microservices/micro-grizzly-with-jersey","com.aol.microservices","micro-grizzly-with-jersey","https://github.com/aol/micro-server"
"pkg:maven/com.google.cloud.dataflow/google-cloud-dataflow-java-examples-all","com.google.cloud.dataflow","google-cloud-dataflow-java-examples-all","https://github.com/GoogleCloudPlatform/DataflowJavaSDK"
"pkg:maven/com.google.cloud.dataflow/google-cloud-dataflow-java-sdk-parent","com.google.cloud.dataflow","google-cloud-dataflow-java-sdk-parent","https://github.com/GoogleCloudPlatform/DataflowJavaSDK"
"pkg:maven/se.emilsjolander/sprinkles","se.emilsjolander","sprinkles","https://github.com/emilsjolander/sprinkles"
"pkg:maven/org.droidparts/droidparts-support","org.droidparts","droidparts-support","https://github.com/droidparts/droidparts"
"pkg:maven/org.droidparts/droidparts","org.droidparts","droidparts","https://github.com/droidparts/droidparts"
"pkg:maven/com.github.johnkil.android-robototextview/robototextview","com.github.johnkil.android-robototextview","robototextview","https://github.com/johnkil/Android-RobotoTextView"
"pkg:maven/ai.grakn/grakn-graql","ai.grakn","grakn-graql","https://github.com/graknlabs/grakn"
"pkg:maven/org.optaplanner/optaplanner-benchmark","org.optaplanner","optaplanner-benchmark","https://github.com/kiegroup/optaplanner"
"pkg:maven/com.facebook.nifty/nifty-client","com.facebook.nifty","nifty-client","https://github.com/facebook/nifty"
"pkg:maven/com.google.http-client/google-http-client-android","com.google.http-client","google-http-client-android","https://github.com/google/google-http-java-client"
"pkg:maven/it.sephiroth.android.library.targettooltip/target-tooltip-library","it.sephiroth.android.library.targettooltip","target-tooltip-library","https://github.com/sephiroth74/android-target-tooltip"
"pkg:maven/com.impetus.kundera.client/kundera-mongo","com.impetus.kundera.client","kundera-mongo","https://github.com/Impetus/Kundera"
"pkg:maven/com.impetus.core/kundera-core","com.impetus.core","kundera-core","https://github.com/Impetus/Kundera"
"pkg:maven/com.impetus.kundera.client/kundera-cassandra","com.impetus.kundera.client","kundera-cassandra","https://github.com/Impetus/Kundera"
"pkg:maven/com.impetus.kundera.client/kundera-cassandra-ds-driver","com.impetus.kundera.client","kundera-cassandra-ds-driver","https://github.com/Impetus/Kundera"
"pkg:maven/com.google.http-client/google-http-client-test","com.google.http-client","google-http-client-test","https://github.com/google/google-http-java-client"
"pkg:maven/com.google.http-client/google-http-client-findbugs","com.google.http-client","google-http-client-findbugs","https://github.com/google/google-http-java-client"
"pkg:maven/com.google.http-client/google-http-client-parent","com.google.http-client","google-http-client-parent","https://github.com/google/google-http-java-client"
"pkg:maven/com.google.http-client/google-http-client-protobuf","com.google.http-client","google-http-client-protobuf","https://github.com/google/google-http-java-client"
"pkg:maven/com.google.http-client/google-http-client-xml","com.google.http-client","google-http-client-xml","https://github.com/google/google-http-java-client"
"pkg:maven/com.google.http-client/google-http-client-assembly","com.google.http-client","google-http-client-assembly","https://github.com/google/google-http-java-client"
"pkg:maven/net.yslibrary.keyboardvisibilityevent/keyboardvisibilityevent","net.yslibrary.keyboardvisibilityevent","keyboardvisibilityevent","https://github.com/yshrsmz/KeyboardVisibilityEvent"
"pkg:maven/org.bytedeco.javacpp-presets/ffmpeg","org.bytedeco.javacpp-presets","ffmpeg","https://github.com/bytedeco/javacpp-presets"
"pkg:maven/com.netflix.evcache/evcache-client","com.netflix.evcache","evcache-client","https://github.com/Netflix/EVCache"
"pkg:maven/com.facebook.swift/swift-idl-parser","com.facebook.swift","swift-idl-parser","https://github.com/facebook/swift"
"pkg:maven/org.bytedeco.javacpp-presets/opencv","org.bytedeco.javacpp-presets","opencv","https://github.com/bytedeco/javacpp-presets"
"pkg:maven/io.protostuff/protostuff-runtime-md","io.protostuff","protostuff-runtime-md","https://github.com/protostuff/protostuff"
"pkg:maven/io.protostuff/protostuff-uberjar","io.protostuff","protostuff-uberjar","https://github.com/protostuff/protostuff"
"pkg:maven/io.protostuff/protostuff-xml","io.protostuff","protostuff-xml","https://github.com/protostuff/protostuff"
"pkg:maven/com.facebook.swift/swift-annotations","com.facebook.swift","swift-annotations","https://github.com/facebook/swift"
"pkg:maven/com.facebook.swift/swift-codec","com.facebook.swift","swift-codec","https://github.com/facebook/swift"
"pkg:maven/io.protostuff/protostuff","io.protostuff","protostuff","https://github.com/protostuff/protostuff"
"pkg:maven/io.protostuff/protostuff-json","io.protostuff","protostuff-json","https://github.com/protostuff/protostuff"
"pkg:maven/io.protostuff/protostuff-kvp","io.protostuff","protostuff-kvp","https://github.com/protostuff/protostuff"
"pkg:maven/io.protostuff/protostuff-runtime-view","io.protostuff","protostuff-runtime-view","https://github.com/protostuff/protostuff"
"pkg:maven/io.protostuff/protostuff-yaml","io.protostuff","protostuff-yaml","https://github.com/protostuff/protostuff"
"pkg:maven/org.bytedeco.javacpp-presets/flycapture","org.bytedeco.javacpp-presets","flycapture","https://github.com/bytedeco/javacpp-presets"
"pkg:maven/io.protostuff/protostuff-runtime-registry","io.protostuff","protostuff-runtime-registry","https://github.com/protostuff/protostuff"
"pkg:maven/com.googlecode.lanterna/lanterna","com.googlecode.lanterna","lanterna","https://github.com/mabe02/lanterna"
"pkg:maven/io.protostuff/protostuff-collectionschema","io.protostuff","protostuff-collectionschema","https://github.com/protostuff/protostuff"
"pkg:maven/io.protostuff/protostuff-parser","io.protostuff","protostuff-parser","https://github.com/protostuff/protostuff"
"pkg:maven/org.webbitserver/webbit","org.webbitserver","webbit","https://github.com/webbit/webbit"
"pkg:maven/com.huaban/jieba-analysis","com.huaban","jieba-analysis","https://github.com/huaban/jieba-analysis"
"pkg:maven/org.jbpm/jbpm-runtime-manager","org.jbpm","jbpm-runtime-manager","https://github.com/kiegroup/jbpm"
"pkg:maven/org.jbpm/jbpm-test","org.jbpm","jbpm-test","https://github.com/kiegroup/jbpm"
"pkg:maven/org.jbpm/jbpm-services-api","org.jbpm","jbpm-services-api","https://github.com/kiegroup/jbpm"
"pkg:maven/com.mcxiaoke.next/task","com.mcxiaoke.next","task","https://github.com/mcxiaoke/Android-Next"
"pkg:maven/com.twitter/hbc-core","com.twitter","hbc-core","https://github.com/twitter/hbc"
"pkg:maven/com.linkedin.parseq/parseq","com.linkedin.parseq","parseq","https://github.com/linkedin/parseq"
"pkg:maven/com.linkedin.parseq/parseq-tracevis-server","com.linkedin.parseq","parseq-tracevis-server","https://github.com/linkedin/parseq"
"pkg:maven/com.linkedin.parseq/parseq-http-client","com.linkedin.parseq","parseq-http-client","https://github.com/linkedin/parseq"
"pkg:maven/org.crashub/crash.cli","org.crashub","crash.cli","https://github.com/crashub/crash"
"pkg:maven/org.crashub/crash.connectors.telnet","org.crashub","crash.connectors.telnet","https://github.com/crashub/crash"
"pkg:maven/org.crashub/crash.connectors.ssh","org.crashub","crash.connectors.ssh","https://github.com/crashub/crash"
"pkg:maven/org.crsh/crsh.cli","org.crsh","crsh.cli","https://github.com/crashub/crash"
"pkg:maven/org.crashub/crash.shell","org.crashub","crash.shell","https://github.com/crashub/crash"
"pkg:maven/org.crsh/crsh.shell.core","org.crsh","crsh.shell.core","https://github.com/crashub/crash"
"pkg:maven/ru.yandex.qatools.allure/allure-bundle","ru.yandex.qatools.allure","allure-bundle","https://github.com/allure-framework/allure1"
"pkg:maven/ru.yandex.qatools.allure/allure-java-annotations","ru.yandex.qatools.allure","allure-java-annotations","https://github.com/allure-framework/allure1"
"pkg:maven/org.crashub/crash.plugins.mail","org.crashub","crash.plugins.mail","https://github.com/crashub/crash"
"pkg:maven/ru.yandex.qatools.allure/allure-java-aspects","ru.yandex.qatools.allure","allure-java-aspects","https://github.com/allure-framework/allure1"
"pkg:maven/ru.yandex.qatools.allure/allure-report-face","ru.yandex.qatools.allure","allure-report-face","https://github.com/allure-framework/allure1"
"pkg:maven/ru.yandex.qatools.allure/allure-report-plugin-api","ru.yandex.qatools.allure","allure-report-plugin-api","https://github.com/allure-framework/allure1"
"pkg:maven/org.crashub/crash.embed.spring","org.crashub","crash.embed.spring","https://github.com/crashub/crash"
"pkg:maven/ru.yandex.qatools.allure/allure-junit-adaptor","ru.yandex.qatools.allure","allure-junit-adaptor","https://github.com/allure-framework/allure1"
"pkg:maven/ru.yandex.qatools.allure/allure-commons","ru.yandex.qatools.allure","allure-commons","https://github.com/allure-framework/allure1"
"pkg:maven/net.engio/mbassador","net.engio","mbassador","https://github.com/bennidi/mbassador"
"pkg:maven/org.crsh/crsh.shell.packaging","org.crsh","crsh.shell.packaging","https://github.com/crashub/crash"
"pkg:maven/org.jooby/jooby-netty","org.jooby","jooby-netty","https://github.com/jooby-project/jooby"
"pkg:maven/org.jooby/jooby","org.jooby","jooby","https://github.com/jooby-project/jooby"
"pkg:maven/org.jooby/jooby-jackson","org.jooby","jooby-jackson","https://github.com/jooby-project/jooby"
"pkg:maven/com.hubspot/SingularityRunnerBase","com.hubspot","SingularityRunnerBase","https://github.com/HubSpot/Singularity"
"pkg:maven/com.hubspot/SingularityS3Base","com.hubspot","SingularityS3Base","https://github.com/HubSpot/Singularity"
"pkg:maven/org.crashub/crash.plugins.cron","org.crashub","crash.plugins.cron","https://github.com/crashub/crash"
"pkg:maven/org.modelmapper.extensions/modelmapper-dagger","org.modelmapper.extensions","modelmapper-dagger","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper.extensions/modelmapper-extensions","org.modelmapper.extensions","modelmapper-extensions","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper.extensions/modelmapper-guice","org.modelmapper.extensions","modelmapper-guice","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper/modelmapper-parent","org.modelmapper","modelmapper-parent","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper.extensions/modelmapper-jackson","org.modelmapper.extensions","modelmapper-jackson","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper.extensions/modelmapper-spring","org.modelmapper.extensions","modelmapper-spring","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper.extensions/modelmapper-gson","org.modelmapper.extensions","modelmapper-gson","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper/modelmapper","org.modelmapper","modelmapper","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.modelmapper.extensions/modelmapper-jooq","org.modelmapper.extensions","modelmapper-jooq","https://github.com/modelmapper/modelmapper"
"pkg:maven/org.easyrules/easyrules-core","org.easyrules","easyrules-core","https://github.com/j-easy/easy-rules"
"pkg:maven/org.springframework.integration/spring-integration-amqp","org.springframework.integration","spring-integration-amqp","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-redis","org.springframework.integration","spring-integration-redis","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-sftp","org.springframework.integration","spring-integration-sftp","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-feed","org.springframework.integration","spring-integration-feed","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-http","org.springframework.integration","spring-integration-http","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.jboss.resteasy/async-http-servlet-3.0","org.jboss.resteasy","async-http-servlet-3.0","https://github.com/resteasy/Resteasy"
"pkg:maven/org.springframework.integration/spring-integration-file","org.springframework.integration","spring-integration-file","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.jboss.resteasy/jaxrs-api","org.jboss.resteasy","jaxrs-api","https://github.com/resteasy/Resteasy"
"pkg:maven/org.jboss.resteasy/resteasy-yaml-provider","org.jboss.resteasy","resteasy-yaml-provider","https://github.com/resteasy/Resteasy"
"pkg:maven/org.jboss.resteasy/tjws","org.jboss.resteasy","tjws","https://github.com/resteasy/Resteasy"
"pkg:maven/org.springframework.integration/spring-integration-rmi","org.springframework.integration","spring-integration-rmi","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-ws","org.springframework.integration","spring-integration-ws","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-xml","org.springframework.integration","spring-integration-xml","https://github.com/spring-projects/spring-integration"
"pkg:maven/com.itextpdf/itext-pdfa","com.itextpdf","itext-pdfa","https://github.com/itext/itextpdf"
"pkg:maven/org.jboss.resteasy/resteasy-json-p-provider","org.jboss.resteasy","resteasy-json-p-provider","https://github.com/resteasy/Resteasy"
"pkg:maven/org.jboss.resteasy/resteasy-servlet-initializer","org.jboss.resteasy","resteasy-servlet-initializer","https://github.com/resteasy/Resteasy"
"pkg:maven/org.springframework.integration/spring-integration-ftp","org.springframework.integration","spring-integration-ftp","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-groovy","org.springframework.integration","spring-integration-groovy","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.springframework.integration/spring-integration-mail","org.springframework.integration","spring-integration-mail","https://github.com/spring-projects/spring-integration"
"pkg:maven/org.jboss.resteasy/resteasy-atom-provider","org.jboss.resteasy","resteasy-atom-provider","https://github.com/resteasy/Resteasy"
"pkg:maven/org.jboss.resteasy/resteasy-jdk-http","org.jboss.resteasy","resteasy-jdk-http","https://github.com/resteasy/Resteasy"
"pkg:maven/org.springframework.integration/spring-integration-core","org.springframework.integration","spring-integration-core","https://github.com/spring-projects/spring-integration"
